1.00 1.09
2.00 1.00
3.00 0.997
4.00 0.960
5.00 0.820
6.00 0.998
7.00 0.999
8.00 0.998
9.00 0.998
10.00 0.994
11.00 0.607
12.00 1.07
13.00 1.01
14.00 0.999
15.00 0.997
16.00 0.994
17.00 0.744
18.00 0.666
19.00 0.997
20.00 0.999
21.00 0.782
22.00 1.06
23.00 0.996
24.00 1.00
25.00 0.997
26.00 0.998
27.00 0.945
28.00 0.809
29.00 0.993
30.00 0.996
31.00 0.992
32.00 1.01
33.00 0.999
34.00 0.996
35.00 0.994
36.00 1.00
37.00 0.998
38.00 0.995
39.00 0.998
40.00 0.790
41.00 0.997
42.00 0.997
43.00 0.856
44.00 1.06
45.00 0.998
46.00 0.999
47.00 0.998
48.00 0.997
49.00 0.913
50.00 1.08
51.00 0.997
52.00 0.999
53.00 0.998
54.00 0.886
55.00 1.02
56.00 0.997
57.00 0.999
58.00 0.998
59.00 0.996
60.00 0.997
61.00 0.980
62.00 1.01
63.00 0.988
64.00 0.900
65.00 1.02
66.00 0.994
67.00 0.984
68.00 1.00
69.00 1.01
70.00 0.999
71.00 0.996
72.00 0.843
73.00 0.809
74.00 0.911
75.00 1.06
76.00 0.984
77.00 1.01
78.00 0.997
79.00 0.995
80.00 0.999
81.00 0.999
82.00 0.998
83.00 0.995
84.00 0.828
85.00 1.09
86.00 0.991
87.00 1.00
88.00 0.996
89.00 1.00
90.00 0.998
91.00 0.995
92.00 0.996
93.00 1.00
94.00 0.889
95.00 1.02
96.00 0.998
97.00 0.998
98.00 0.997
99.00 0.998
100.00 0.995
101.00 1.00
102.00 0.994
103.00 0.989
104.00 1.01
105.00 0.882
106.00 1.02
107.00 1.00
108.00 1.00
109.00 0.990
110.00 1.00
111.00 0.988
112.00 1.01
113.00 0.997
114.00 0.998
115.00 0.898
116.00 1.01
117.00 0.998
118.00 0.997
119.00 0.998
120.00 0.997
