1.00 116
2.00 101
3.00 101
4.00 101
5.00 99.6
6.00 99.1
7.00 99.0
8.00 99.1
9.00 98.5
10.00 99.1
11.00 99.0
12.00 98.5
13.00 99.1
14.00 99.1
15.00 98.9
16.00 99.1
17.00 98.5
18.00 99.1
19.00 99.1
20.00 99.0
21.00 99.0
22.00 99.0
23.00 98.6
24.00 99.1
25.00 99.0
26.00 99.1
27.00 99.1
28.00 98.5
29.00 99.0
30.00 99.1
31.00 99.0
32.00 99.1
33.00 98.5
34.00 99.0
35.00 99.1
36.00 99.1
37.00 99.0
38.00 99.0
39.00 98.5
40.00 96.4
41.00 99.1
42.00 99.0
43.00 99.0
44.00 98.5
45.00 99.1
46.00 99.0
47.00 99.1
48.00 99.1
49.00 99.0
50.00 98.9
51.00 98.6
52.00 99.0
53.00 99.1
54.00 99.0
55.00 98.5
56.00 99.1
57.00 99.0
58.00 99.0
59.00 99.0
60.00 98.6
61.00 99.0
62.00 99.0
63.00 99.0
64.00 99.1
65.00 99.1
66.00 98.5
67.00 99.1
68.00 99.1
69.00 99.0
70.00 99.0
71.00 99.1
72.00 98.5
73.00 99.0
74.00 99.1
75.00 99.0
76.00 98.5
77.00 99.0
78.00 99.0
79.00 99.1
80.00 99.1
81.00 99.0
82.00 99.0
83.00 98.7
84.00 99.1
85.00 99.0
86.00 99.0
87.00 98.6
88.00 99.5
89.00 99.1
90.00 98.5
91.00 99.0
92.00 99.0
93.00 99.0
94.00 99.1
95.00 99.1
96.00 98.5
97.00 99.5
98.00 99.0
99.00 99.1
100.00 99.0
101.00 99.1
102.00 98.4
103.00 99.1
104.00 99.2
105.00 99.0
106.00 99.0
107.00 99.0
108.00 99.0
109.00 98.6
110.00 99.1
111.00 99.0
112.00 99.1
113.00 99.0
114.00 98.5
115.00 99.0
116.00 99.2
117.00 99.0
118.00 99.0
119.00 99.0
120.00 98.6
