1.00 123
2.00 98.5
3.00 99.0
4.00 99.0
5.00 99.0
6.00 99.1
7.00 99.0
8.00 98.5
9.00 99.1
10.00 99.0
11.00 99.1
12.00 98.5
13.00 99.1
14.00 99.1
15.00 99.1
16.00 99.0
17.00 98.6
18.00 99.5
19.00 98.6
20.00 99.1
21.00 99.0
22.00 99.0
23.00 98.6
24.00 99.1
25.00 99.1
26.00 99.0
27.00 99.1
28.00 99.0
29.00 98.5
30.00 99.0
31.00 99.1
32.00 99.0
33.00 98.5
34.00 99.0
35.00 99.0
36.00 99.0
37.00 99.0
38.00 99.1
39.00 99.1
40.00 98.5
41.00 99.1
42.00 99.0
43.00 99.1
44.00 98.5
45.00 99.0
46.00 99.1
47.00 99.0
48.00 99.0
49.00 99.1
50.00 99.0
51.00 98.5
52.00 99.1
53.00 99.0
54.00 99.0
55.00 98.5
56.00 99.0
57.00 99.1
58.00 99.0
59.00 99.1
60.00 98.5
61.00 99.0
62.00 99.1
63.00 99.0
64.00 99.0
65.00 99.0
66.00 98.6
67.00 99.0
68.00 99.1
69.00 99.0
70.00 98.5
71.00 99.1
72.00 99.0
73.00 99.1
74.00 99.1
75.00 99.0
76.00 98.5
77.00 99.0
78.00 99.1
79.00 99.0
80.00 99.0
81.00 99.1
82.00 98.6
83.00 99.1
84.00 99.0
85.00 99.1
86.00 99.1
87.00 98.5
88.00 99.1
89.00 99.1
90.00 99.1
91.00 99.0
92.00 98.5
93.00 99.1
94.00 99.0
95.00 99.0
96.00 99.0
97.00 99.0
98.00 98.6
99.00 99.0
100.00 99.0
101.00 99.0
102.00 99.0
103.00 98.5
104.00 99.1
105.00 99.0
106.00 99.1
107.00 99.0
108.00 98.5
109.00 99.0
110.00 99.0
111.00 99.1
112.00 99.0
113.00 98.4
114.00 99.1
115.00 98.5
116.00 99.6
117.00 99.0
118.00 99.0
119.00 98.6
120.00 99.1
