1.00 123
2.00 99.0
3.00 99.1
4.00 98.9
5.00 98.5
6.00 99.6
7.00 99.1
8.00 99.5
9.00 99.1
10.00 98.5
11.00 99.0
12.00 99.1
13.00 99.0
14.00 99.1
15.00 98.5
16.00 95.4
17.00 103
18.00 98.5
19.00 99.1
20.00 99.0
21.00 98.5
22.00 99.6
23.00 98.6
24.00 99.0
25.00 99.0
26.00 98.5
27.00 99.0
28.00 99.1
29.00 99.5
30.00 98.5
31.00 99.6
32.00 99.0
33.00 99.0
34.00 99.6
35.00 99.1
36.00 99.0
37.00 95.9
38.00 99.6
39.00 99.1
40.00 99.0
41.00 99.6
42.00 98.5
43.00 99.1
44.00 99.0
45.00 98.5
46.00 99.0
47.00 98.5
48.00 99.1
49.00 99.0
50.00 99.0
51.00 99.1
52.00 98.5
53.00 99.0
54.00 99.0
55.00 99.0
56.00 99.1
57.00 90.1
58.00 105
59.00 99.0
60.00 99.0
61.00 99.0
62.00 99.1
63.00 99.6
64.00 98.9
65.00 99.1
66.00 99.1
67.00 96.9
68.00 100
69.00 99.0
70.00 99.0
71.00 99.1
72.00 98.5
73.00 99.6
74.00 99.0
75.00 99.5
76.00 99.1
77.00 99.0
78.00 96.0
79.00 99.0
80.00 99.1
81.00 99.6
82.00 98.5
83.00 99.0
84.00 99.5
85.00 99.1
86.00 99.0
87.00 99.1
88.00 97.9
89.00 100
90.00 98.6
91.00 99.0
92.00 99.7
93.00 98.5
94.00 99.0
95.00 99.1
96.00 99.0
97.00 99.6
98.00 95.9
99.00 99.5
100.00 98.5
101.00 99.0
102.00 99.1
103.00 99.0
104.00 99.1
105.00 98.5
106.00 99.1
107.00 99.0
108.00 99.1
109.00 98.5
110.00 99.0
111.00 99.1
112.00 99.0
113.00 99.1
114.00 98.5
115.00 99.6
116.00 99.1
117.00 99.0
118.00 98.5
119.00 99.0
120.00 98.6
