1.00 0.742
2.00 1.05
3.00 0.997
4.00 0.997
5.00 0.998
6.00 0.977
7.00 1.02
8.00 0.996
9.00 0.998
10.00 0.996
11.00 0.987
12.00 1.01
13.00 0.998
14.00 0.997
15.00 0.997
16.00 0.997
17.00 0.992
18.00 1.00
19.00 0.998
20.00 0.998
21.00 0.977
22.00 1.01
23.00 0.976
24.00 1.02
25.00 0.997
26.00 0.981
27.00 0.982
28.00 1.03
29.00 0.986
30.00 0.997
31.00 0.982
32.00 0.980
33.00 1.01
34.00 0.967
35.00 1.02
36.00 1.00
37.00 1.00
38.00 0.984
39.00 1.01
40.00 0.998
41.00 0.970
42.00 1.02
43.00 0.954
44.00 1.04
45.00 0.988
46.00 1.01
47.00 0.996
48.00 1.00
49.00 0.959
50.00 1.03
51.00 0.998
52.00 0.997
53.00 0.998
54.00 0.997
55.00 0.951
56.00 1.04
57.00 0.996
58.00 0.998
59.00 0.997
60.00 0.998
61.00 0.996
62.00 0.999
63.00 0.997
64.00 0.984
65.00 1.01
66.00 0.997
67.00 0.983
68.00 0.997
69.00 0.982
70.00 0.941
71.00 0.952
72.00 1.08
73.00 0.969
74.00 1.02
75.00 1.01
76.00 0.998
77.00 0.997
78.00 0.997
79.00 0.997
80.00 0.998
81.00 0.983
82.00 0.992
83.00 1.01
84.00 0.997
85.00 0.998
86.00 0.997
87.00 0.996
88.00 0.997
89.00 0.980
90.00 1.00
91.00 1.01
92.00 0.963
93.00 1.03
94.00 0.997
95.00 0.997
96.00 0.997
97.00 0.997
98.00 0.965
99.00 1.03
100.00 0.998
101.00 0.998
102.00 0.995
103.00 0.975
104.00 0.945
105.00 1.06
106.00 1.01
107.00 0.846
108.00 1.03
109.00 1.03
110.00 0.973
111.00 1.02
112.00 0.994
113.00 0.902
114.00 1.05
115.00 0.997
116.00 0.998
117.00 0.997
118.00 0.997
119.00 0.981
120.00 1.01
